LATITUDE,LONGITUDE,STATION_ID
39.38333332511905,-123.15833333339273,1
39.38333332511447,-123.15000000008254,2
39.383333325115814,-123.14166666670972,3
39.374999991805524,-123.24166666677438,4
39.374999991818115,-123.23333333335688,5
39.37499999181812,-123.15833333337416,6
39.374999991814924,-123.15000000008817,7
39.3749999918293,-123.14166666673039,8
39.37499999182279,-123.13333333339381,9
39.3666666585632,-123.24166666678987,10
39.366666658569976,-123.2333333333738,11
39.36666665855734,-123.22500000008384,12
39.36666665855187,-123.20000000006969,13
39.366666658548986,-123.19166666677404,14
39.36666665855141,-123.18333333340114,15
39.36666665856297,-123.17500000009697,16
39.366666658554855,-123.16666666672808,17
39.36666665855449,-123.15833333337449,18
39.36666665857033,-123.15000000010897,19
39.36666665855932,-123.14166666671517,20
39.36666665856304,-123.1333333334044,21
39.366666658556944,-123.12500000008099,22
39.36666665854966,-123.11666666674772,23
39.36666665856399,-123.1083333334179,24
39.35833332519296,-123.24166666677323,25
39.35833332518369,-123.23333333338627,26
39.35833332519058,-123.22500000006175,27
39.3583333251846,-123.21666666676906,28
39.358333325193286,-123.208333333378,29
39.35833332520662,-123.20000000006986,30
39.358333325195524,-123.19166666675048,31
39.358333325187516,-123.18333333341535,32
39.358333325181796,-123.17500000009251,33
39.35833332518707,-123.1666666667277,34
39.358333325183715,-123.15833333336865,35
39.35833332517553,-123.15000000012763,36
39.35833332518534,-123.1416666666945,37
39.35833332517935,-123.13333333342126,38
39.358333325185,-123.12500000006335,39
39.358333325182585,-123.11666666674914,40
39.35833332517123,-123.10833333342141,41
39.358333325178315,-123.10000000004962,42
39.35833332518414,-123.09166666680149,43
39.34999999187085,-123.36666666670361,44
39.34999999187232,-123.35833333342384,45
39.34999999187408,-123.25000000006715,46
39.34999999187121,-123.24166666676244,47
39.34999999186884,-123.23333333337759,48
39.34999999186159,-123.22500000006984,49
39.34999999186751,-123.21666666676086,50
39.34999999186708,-123.2083333334,51
39.349999991859534,-123.20000000005753,52
39.34999999187238,-123.19166666676576,53
39.34999999186729,-123.18333333337816,54
39.3499999918576,-123.17500000010394,55
39.349999991861274,-123.16666666673127,56
39.34999999187287,-123.15833333337889,57
39.34999999188228,-123.15000000011943,58
39.349999991874505,-123.14166666670612,59
39.349999991877,-123.13333333340381,60
39.34999999186515,-123.12500000007043,61
39.34999999187134,-123.11666666674836,62
39.349999991875855,-123.10833333341076,63
39.349999991872856,-123.10000000006715,64
39.349999991875876,-123.09166666679876,65
39.34166665860415,-123.37500000008097,66
39.34166665860083,-123.36666666671707,67
39.34166665861386,-123.35833333343466,68
39.34166665860515,-123.35000000007622,69
39.341666658602385,-123.34166666671635,70
39.34166665861205,-123.25833333343789,71
