LATITUDE,LONGITUDE,STATION_ID
38.583333327086784,-122.79166666678226,1
38.57499999375562,-122.80000000008079,2
38.57499999376215,-122.79166666677554,3
38.57499999374887,-122.7833333334001,4
38.574999993746054,-122.71666666676039,5
38.57499999375512,-122.70833333340042,6
38.56666666040192,-122.80833333340466,7
38.56666666039477,-122.80000000007946,8
38.56666666039453,-122.79166666678715,9
38.5666666604141,-122.78333333339876,10
38.56666666041867,-122.77500000010991,11
38.566666660406725,-122.76666666676499,12
38.56666666039281,-122.72500000010183,13
38.566666660411016,-122.71666666678568,14
38.56666666041231,-122.7083333333921,15
38.566666660414654,-122.70000000007641,16
38.55833332712502,-122.83333333340467,17
38.55833332713341,-122.8250000000868,18
38.55833332712532,-122.81666666676682,19
38.55833332711837,-122.80833333340784,20
38.55833332713525,-122.80000000009221,21
38.55833332714114,-122.79166666678361,22
38.558333327134626,-122.78333333342363,23
38.5583333271337,-122.77500000009101,24
38.5583333271323,-122.76666666676209,25
38.558333327138186,-122.75833333340088,26
38.55833332714523,-122.75000000011518,27
38.55833332712367,-122.74166666673366,28
38.558333327124366,-122.73333333341871,29
38.55833332714578,-122.7250000001141,30
38.55833332712474,-122.71666666676873,31
38.558333327121815,-122.7083333334064,32
38.55833332713032,-122.70000000007984,33
38.55833332713477,-122.69166666675947,34
38.558333327143345,-122.68333333343976,35
38.54999999385167,-122.83333333341658,36
38.549999993835684,-122.82500000006249,37
38.54999999382847,-122.81666666676611,38
38.54999999382862,-122.80833333339741,39
38.54999999382033,-122.80000000011671,40
38.5499999938263,-122.79166666677855,41
38.54999999382145,-122.78333333341011,42
38.549999993823334,-122.7750000001061,43
38.54999999383049,-122.76666666675636,44
38.54999999383214,-122.75833333341895,45
38.54999999382682,-122.75000000009994,46
38.54999999383202,-122.74166666672214,47
38.54999999383234,-122.7333333334319,48
38.5499999938216,-122.7250000001184,49
38.54999999383631,-122.71666666675405,50
38.54999999382708,-122.70833333340124,51
38.54999999381189,-122.70000000007407,52
38.54999999381789,-122.6916666667824,53
38.54999999381476,-122.68333333342572,54
38.549999993825,-122.67500000011403,55
38.549999993846995,-122.66666666677227,56
38.549999993845695,-122.65833333340406,57
38.54999999384361,-122.65000000010899,58
38.549999993839066,-122.64166666676105,59
38.54999999383039,-122.63333333338055,60
38.54999999382107,-122.62500000012288,61
38.54999999382376,-122.61666666677031,62
38.54999999382697,-122.608333333433,63
38.54999999381973,-122.60000000007489,64
38.54166666045826,-122.83333333340629,65
38.54166666046937,-122.8250000000648,66
38.541666660475975,-122.81666666676283,67
38.5416666604818,-122.80833333341047,68
38.54166666049516,-122.80000000011192,69
38.541666660480765,-122.79166666676952,70
38.541666660471016,-122.78333333339528,71
38.541666660474235,-122.77500000012928,72
38.541666660479194,-122.76666666675295,73
38.54166666047512,-122.7583333334184,74
38.541666660474945,-122.75000000009148,75
38.54166666048225,-122.74166666675107,76
38.54166666048579,-122.73333333340925,77
38.541666660474235,-122.72500000010463,78
38.54166666046093,-122.71666666677011,79
38.54166666047312,-122.70833333338999,80
38.5416666604902,-122.70000000008837,81
38.541666660481795,-122.69166666676418,82
38.541666660475094,-122.68333333342783,83
38.54166666047824,-122.67500000013379,84
38.54166666047059,-122.66666666677597,85
38.541666660464905,-122.65833333338895,86
38.5416666604549,-122.65000000010436,87
38.54166666045332,-122.64166666675568,88
38.54166666047288,-122.63333333340371,89
38.54166666049283,-122.6250000001171,90
38.54166666049249,-122.6166666667799,91
38.5416666604943,-122.6083333334316,92
38.541666660496546,-122.60000000006812,93
38.541666660478434,-122.59166666679026,94
38.53333332721342,-122.83333333341098,95
38.53333332720248,-122.8250000000604,96
38.533333327193255,-122.81666666676296,97
38.53333332720334,-122.80833333343634,98
38.5333333271933,-122.80000000009149,99
38.53333332719558,-122.79166666677015,100
38.533333327217996,-122.78333333341538,101
38.533333327206684,-122.77500000009594,102
38.533333327184316,-122.76666666675784,103
38.533333327197184,-122.75833333342796,104
38.533333327210386,-122.7500000001032,105
38.533333327203394,-122.74166666673987,106
38.53333332719884,-122.73333333341877,107
38.533333327209576,-122.72500000009374,108
38.533333327219665,-122.71666666677575,109
38.53333332720851,-122.70833333338605,110
38.53333332719871,-122.70000000010423,111
38.53333332720305,-122.69166666674171,112
38.53333332720094,-122.68333333343587,113
38.53333332720514,-122.67500000013773,114
38.53333332719962,-122.66666666675047,115
38.53333332718789,-122.65833333338597,116
38.5333333271971,-122.65000000010606,117
38.533333327211196,-122.64166666677441,118
38.533333327209434,-122.63333333341407,119
38.53333332719995,-122.62500000012385,120
38.53333332719539,-122.61666666676518,121
38.53333332718947,-122.60833333343962,122
38.53333332719481,-122.6000000000725,123
38.53333332719528,-122.59166666675706,124
38.53333332719891,-122.58333333343946,125
38.52499999385983,-122.83333333340487,126
38.5249999938542,-122.82500000003941,127
38.524999993861094,-122.81666666678012,128
38.524999993860135,-122.80833333343405,129
38.52499999386425,-122.80000000008411,130
38.524999993872015,-122.79166666679394,131
38.524999993858344,-122.78333333340589,132
38.52499999385519,-122.7750000000818,133
38.5249999938708,-122.76666666676091,134
38.52499999386569,-122.75833333343752,135
38.52499999385736,-122.75000000010162,136
38.52499999385407,-122.74166666672465,137
38.52499999385428,-122.73333333342691,138
38.524999993861606,-122.72500000011512,139
38.52499999386009,-122.71666666676838,140
38.524999993862586,-122.70833333337927,141
38.52499999386749,-122.700000000103,142
38.5249999938686,-122.69166666675187,143
38.52499999386946,-122.68333333342368,144
38.52499999385406,-122.6750000001316,145
38.52499999385417,-122.66666666674774,146
38.524999993877955,-122.6583333334084,147
38.52499999389031,-122.65000000011888,148
38.52499999387054,-122.6416666667523,149
38.52499999385097,-122.63333333340132,150
38.52499999385352,-122.62500000012521,151
38.52499999386207,-122.61666666677031,152
38.52499999386566,-122.60833333343065,153
38.52499999385796,-122.60000000007764,154
38.52499999386603,-122.59166666676586,155
38.524999993859275,-122.58333333342551,156
38.52499999384573,-122.57500000012112,157
38.5166666605559,-122.84166666675875,158
38.516666660548914,-122.83333333340919,159
38.51666666057595,-122.82500000007005,160
38.51666666058322,-122.81666666677265,161
38.51666666056003,-122.80833333340208,162
38.51666666055737,-122.80000000011849,163
38.51666666056455,-122.79166666678402,164
38.51666666056113,-122.7833333333879,165
38.51666666056,-122.77500000009279,166
38.516666660555074,-122.7666666667674,167
38.516666660563885,-122.75833333343706,168
38.516666660556666,-122.75000000007667,169
38.51666666055092,-122.74166666673484,170
38.5166666605595,-122.7333333334311,171
38.51666666056186,-122.72500000012674,172
38.516666660566216,-122.71666666676138,173
38.51666666056637,-122.7083333333906,174
38.51666666056075,-122.70000000009053,175
38.516666660562166,-122.69166666676846,176
38.51666666056439,-122.68333333341212,177
38.51666666056117,-122.67500000011275,178
38.51666666056065,-122.66666666676599,179
38.51666666055144,-122.65833333341394,180
38.51666666054163,-122.65000000011749,181
38.516666660553746,-122.64166666674123,182
38.5166666605573,-122.63333333338626,183
38.516666660560375,-122.6250000001495,184
38.51666666057108,-122.61666666677749,185
38.51666666055884,-122.60833333340939,186
38.51666666055074,-122.60000000007311,187
38.51666666055485,-122.59166666679029,188
38.51666666056937,-122.58333333341382,189
38.51666666056431,-122.57500000010242,190
38.5166666605615,-122.56666666678741,191
38.51666666056893,-122.55833333344297,192
38.51666666056579,-122.5500000001023,193
38.50833332724843,-122.84166666674096,194
38.50833332724754,-122.83333333341413,195
38.508333327239065,-122.82500000009543,196
38.50833332723601,-122.81666666675412,197
38.5083333272467,-122.80833333340018,198
38.50833332725071,-122.80000000012258,199
38.50833332723221,-122.79166666676146,200
38.508333327232926,-122.78333333340599,201
38.508333327246746,-122.77500000009542,202
38.50833332725321,-122.76666666676728,203
38.508333327236414,-122.75833333342416,204
38.50833332723804,-122.75000000008043,205
38.50833332724733,-122.74166666673685,206
38.50833332724373,-122.73333333343722,207
38.50833332724471,-122.72500000012607,208
38.50833332723435,-122.71666666675222,209
38.508333327225955,-122.70833333338632,210
38.508333327237025,-122.70000000010369,211
38.50833332723714,-122.6916666667578,212
38.50833332722985,-122.6833333334145,213
38.50833332724696,-122.67500000013305,214
38.508333327253425,-122.6666666667554,215
38.50833332725276,-122.6583333334084,216
38.5083333272577,-122.65000000011511,217
38.50833332725219,-122.64166666675439,218
38.508333327253546,-122.63333333338112,219
38.50833332725084,-122.62500000015524,220
38.50833332723314,-122.61666666676027,221
38.50833332723213,-122.60833333340496,222
38.50833332724611,-122.60000000008714,223
38.50833332724967,-122.5916666667888,224
38.50833332724105,-122.58333333342496,225
38.5083333272519,-122.57500000010074,226
38.50833332725219,-122.566666666785,227
38.50833332724012,-122.55833333343783,228
38.49999999394782,-122.85000000009612,229
38.49999999393778,-122.8416666667584,230
38.499999993951356,-122.83333333341741,231
38.49999999394913,-122.8250000000747,232
38.49999999392971,-122.81666666673814,233
38.49999999392972,-122.80833333343365,234
38.49999999393384,-122.80000000010239,235
38.49999999395039,-122.79166666677845,236
38.49999999394915,-122.78333333338813,237
38.49999999392867,-122.77500000010241,238
38.49999999393063,-122.76666666677404,239
38.49999999393965,-122.75833333340475,240
38.49999999394451,-122.75000000011043,241
38.49999999394366,-122.74166666672062,242
38.49999999394535,-122.73333333345032,243
38.499999993943405,-122.72500000011142,244
38.49999999395069,-122.71666666676184,245
38.499999993951214,-122.70833333336391,246
38.499999993934175,-122.70000000011633,247
38.49999999394116,-122.69166666675675,248
38.49999999395617,-122.68333333342818,249
38.49999999394417,-122.67500000012774,250
38.499999993942104,-122.66666666676792,251
38.49999999394833,-122.65833333340495,252
38.49999999392776,-122.65000000009303,253
38.49999999392194,-122.64166666675794,254
38.499999993938964,-122.63333333340758,255
38.499999993933955,-122.62500000011616,256
38.499999993933955,-122.61666666677047,257
38.49999999395688,-122.60833333343058,258
38.499999993957736,-122.60000000008576,259
38.499999993949174,-122.59166666678202,260
38.49999999394906,-122.58333333341746,261
38.499999993941174,-122.5750000001131,262
38.49999999392834,-122.56666666675216,263
38.499999993932995,-122.55833333345858,264
38.4999999939441,-122.55000000007607,265
38.49166666063729,-122.87500000007434,266
38.491666660633754,-122.86666666675862,267
38.49166666061578,-122.85833333341334,268
38.49166666060614,-122.8500000000871,269
38.4916666606179,-122.84166666677022,270
38.49166666060652,-122.83333333340917,271
38.4916666605994,-122.82500000006767,272
38.49166666061926,-122.8166666667459,273
38.4916666606174,-122.80833333342285,274
38.49166666061605,-122.8000000001177,275
38.49166666060402,-122.79166666677054,276
38.49166666060402,-122.78333333339405,277
38.4916666606197,-122.77500000008867,278
38.49166666061618,-122.76666666678524,279
38.491666660611,-122.75833333339983,280
38.49166666061242,-122.75000000012557,281
38.49166666061893,-122.7416666667147,282
38.49166666060534,-122.7333333334368,283
38.491666660598916,-122.72500000011127,284
38.49166666060788,-122.71666666678848,285
38.49166666062089,-122.70833333335938,286
38.49166666061734,-122.70000000008724,287
38.49166666061057,-122.69166666678616,288
38.49166666060822,-122.68333333341941,289
38.491666660604054,-122.67500000011007,290
38.4916666606062,-122.6666666667857,291
38.491666660598646,-122.65833333338496,292
38.4916666606085,-122.65000000009555,293
38.49166666062952,-122.64166666678024,294
38.49166666062193,-122.63333333340073,295
38.49166666060826,-122.62500000009244,296
38.49166666061042,-122.6166666667977,297
38.49166666061228,-122.60833333344378,298
38.49166666061267,-122.60000000007456,299
38.491666660605226,-122.59166666676708,300
38.49166666060723,-122.58333333343545,301
38.49166666062149,-122.57500000010553,302
38.49166666063239,-122.5666666667566,303
38.491666660619096,-122.55833333344002,304
38.49166666061324,-122.55000000010318,305
38.48333332729665,-122.85833333340034,306
38.48333332730596,-122.85000000009961,307
38.483333327299626,-122.84166666676659,308
38.48333332729067,-122.83333333337963,309
38.48333332729212,-122.82500000008795,310
38.48333332729791,-122.81666666676753,311
38.483333327306674,-122.80833333341248,312
38.483333327302574,-122.80000000011918,313
38.48333332730369,-122.79166666675125,314
38.483333327299306,-122.78333333340616,315
38.48333332729724,-122.77500000009877,316
38.483333327296016,-122.7666666667674,317
38.48333332729928,-122.75833333341454,318
38.48333332730089,-122.75000000011582,319
38.48333332728496,-122.74166666670907,320
38.48333332729775,-122.73333333344115,321
38.48333332729508,-122.72500000009205,322
38.48333332727535,-122.71666666679016,323
38.48333332728024,-122.70833333338693,324
38.48333332728914,-122.70000000006843,325
38.483333327290644,-122.69166666679642,326
38.483333327288335,-122.68333333340155,327
38.48333332729037,-122.67500000012443,328
38.483333327295114,-122.6666666667826,329
38.48333332730091,-122.65833333338522,330
38.4833333273015,-122.65000000011237,331
38.483333327290566,-122.64166666677988,332
38.48333332728085,-122.63333333337287,333
38.48333332728507,-122.62500000010489,334
38.48333332729227,-122.61666666680057,335
38.4833333272817,-122.60833333342671,336
38.483333327270664,-122.60000000007426,337
38.48333332729083,-122.59166666678819,338
38.48333332730239,-122.58333333343646,339
38.4833333272897,-122.57500000010708,340
38.48333332728448,-122.56666666676429,341
38.48333332728947,-122.55833333341877,342
38.48333332728385,-122.55000000010568,343
38.47499999392424,-122.85833333340494,344
38.47499999390845,-122.85000000008439,345
38.474999993906785,-122.84166666676875,346
38.47499999393231,-122.83333333340448,347
38.47499999393117,-122.82500000006358,348
38.474999993911744,-122.81666666676965,349
38.47499999390603,-122.8083333334153,350
38.47499999390797,-122.80000000011282,351
38.47499999391152,-122.79166666676522,352
38.47499999391984,-122.78333333339866,353
38.47499999392221,-122.77500000010681,354
38.47499999392229,-122.76666666675752,355
38.47499999392786,-122.75833333343884,356
38.47499999391838,-122.75000000007867,357
38.47499999392629,-122.74166666673311,358
38.47499999393565,-122.73333333345332,359
38.47499999393516,-122.72500000007473,360
38.4749999939284,-122.71666666676428,361
38.474999993923575,-122.70833333341294,362
38.474999993938155,-122.7000000000807,363
38.47499999393248,-122.69166666677734,364
38.47499999393375,-122.68333333341897,365
38.474999993935725,-122.67500000011356,366
38.474999993922374,-122.66666666677939,367
38.474999993920854,-122.65833333339539,368
38.47499999392489,-122.65000000010973,369
38.474999993923575,-122.64166666676256,370
38.474999993934254,-122.63333333339177,371
38.47499999394081,-122.62500000010357,372
38.4749999939323,-122.61666666679973,373
38.47499999393582,-122.60833333341606,374
38.47499999393523,-122.60000000006593,375
38.47499999391953,-122.5916666668038,376
38.47499999391582,-122.58333333343361,377
38.47499999391248,-122.5750000000838,378
38.474999993912924,-122.56666666677975,379
38.4749999939298,-122.55833333343901,380
38.474999993942234,-122.55000000009657,381
38.47499999394837,-122.54166666676258,382
38.46666666071384,-122.8500000000711,383
38.46666666071086,-122.84166666677447,384
38.46666666069799,-122.83333333341942,385
38.46666666069801,-122.82500000004684,386
38.4666666607095,-122.81666666677346,387
38.46666666071668,-122.8083333334139,388
38.4666666607135,-122.8000000001122,389
38.46666666070827,-122.79166666676305,390
38.46666666070929,-122.78333333341607,391
38.46666666071513,-122.77500000010276,392
38.466666660709905,-122.76666666675314,393
38.46666666069725,-122.75833333343166,394
38.466666660709116,-122.75000000008974,395
38.466666660710544,-122.74166666673726,396
38.46666666069538,-122.73333333343969,397
38.46666666070067,-122.72500000009617,398
38.46666666071045,-122.71666666674777,399
38.46666666071338,-122.70833333342638,400
38.4666666607084,-122.70000000008295,401
38.466666660708334,-122.69166666676571,402
38.46666666071156,-122.6833333334379,403
38.46666666071186,-122.67500000009832,404
38.46666666070758,-122.66666666676586,405
38.46666666070686,-122.65833333340528,406
38.466666660703446,-122.65000000010085,407
38.466666660704874,-122.64166666677161,408
38.46666666071003,-122.63333333340854,409
38.46666666070798,-122.62500000009418,410
38.46666666071086,-122.61666666679993,411
38.4666666607077,-122.60833333341645,412
38.46666666070196,-122.60000000005519,413
38.466666660701115,-122.59166666678755,414
38.4666666607086,-122.583333333456,415
38.458333327345954,-122.85000000008857,416
38.45833332735465,-122.84166666676636,417
38.45833332735959,-122.83333333341459,418
38.45833332736399,-122.82500000005888,419
38.45833332736184,-122.81666666677664,420
38.45833332734708,-122.80833333339835,421
38.45833332734244,-122.800000000115,422
38.45833332736089,-122.79166666678181,423
38.45833332737219,-122.78333333341742,424
38.45833332735123,-122.77500000007673,425
38.458333327339695,-122.7666666667518,426
38.458333327355156,-122.75833333343755,427
38.45833332735805,-122.75000000010793,428
38.458333327361245,-122.74166666672664,429
38.45833332736837,-122.73333333343719,430
38.45833332736348,-122.72500000009931,431
38.458333327364066,-122.71666666676151,432
38.45833332735928,-122.70833333340958,433
38.45833332734756,-122.70000000007249,434
38.45833332735148,-122.69166666678248,435
38.45833332735044,-122.68333333342473,436
38.45833332734742,-122.67500000010708,437
38.458333327350566,-122.66666666675528,438
38.458333327349,-122.65833333341216,439
38.4583333273601,-122.65000000010646,440
38.45833332735854,-122.64166666676576,441
38.458333327342615,-122.63333333339683,442
38.45833332734409,-122.62500000010492,443
38.4583333273474,-122.61666666679928,444
38.458333327355426,-122.60833333342507,445
38.45833332736646,-122.60000000005519,446
38.458333327364855,-122.59166666678358,447
38.449999994066914,-122.85000000009589,448
38.44999999405254,-122.84166666674977,449
38.44999999404973,-122.83333333343464,450
38.44999999404784,-122.82500000004295,451
38.44999999403575,-122.81666666676934,452
38.449999994050565,-122.80833333340576,453
38.44999999405743,-122.80000000011127,454
38.449999994040546,-122.79166666678809,455
38.449999994022605,-122.78333333340032,456
38.44999999403558,-122.77500000008081,457
38.44999999405896,-122.76666666676711,458
38.449999994048575,-122.75833333343054,459
38.4499999940317,-122.75000000009213,460
38.44999999402588,-122.74166666673817,461
38.449999994029575,-122.73333333344333,462
38.449999994032,-122.72500000008912,463
38.44999999402694,-122.71666666676438,464
38.449999994027266,-122.70833333339945,465
38.449999994045804,-122.70000000009374,466
38.449999994047516,-122.69166666677044,467
38.44999999404518,-122.68333333343126,468
38.449999994047,-122.67500000009855,469
38.449999994042074,-122.66666666676092,470
38.44999999405241,-122.65833333342086,471
38.4499999940527,-122.65000000011639,472
38.44999999404645,-122.64166666674312,473
38.4499999940412,-122.63333333338498,474
38.44999999404505,-122.62500000012547,475
38.44999999405169,-122.61666666679493,476
38.449999994044944,-122.60833333343152,477
38.44999999404269,-122.60000000006303,478
38.44999999404781,-122.59166666678144,479
38.44166666072389,-122.85000000008334,480
38.44166666072358,-122.84166666673835,481
38.44166666071214,-122.83333333342283,482
38.4416666607216,-122.82500000006712,483
38.44166666074598,-122.81666666676514,484
38.44166666073136,-122.80833333341026,485
38.44166666071951,-122.80000000009866,486
38.441666660723435,-122.79166666677955,487
38.441666660741646,-122.78333333340932,488
38.44166666074904,-122.77500000010501,489
38.44166666073947,-122.76666666676547,490
38.44166666073053,-122.75833333340064,491
38.44166666073046,-122.7500000000944,492
38.44166666074753,-122.74166666675423,493
38.441666660746776,-122.73333333343204,494
38.44166666073127,-122.72500000007905,495
38.44166666073807,-122.71666666677731,496
38.44166666074194,-122.70833333339337,497
38.441666660726874,-122.70000000010549,498
38.44166666072012,-122.69166666675044,499
38.44166666072007,-122.6833333334474,500
38.441666660734874,-122.67500000010952,501
38.44166666074388,-122.66666666675657,502
38.441666660726376,-122.65833333341352,503
38.441666660723996,-122.65000000012026,504
38.44166666073501,-122.64166666674701,505
38.44166666073875,-122.6333333333786,506
38.44166666072885,-122.62500000012201,507
38.441666660718035,-122.61666666679156,508
38.441666660728806,-122.60833333344145,509
